timestamp_seconds,datetime_utc,latitude,longitude,altitude_m_agl,altitude_m_msl,heading_deg,pitch_deg,roll_deg,gimbal_pitch_deg,ground_speed_mps
1193,2026-04-15T14:19:53Z,38.363162,-89.836344,39.68,189.68,305.99,3.85,-0.31,-44.91,10.71
1194,2026-04-15T14:19:54Z,38.363226,-89.836431,40.17,190.17,305.99,-0.53,-0.17,-45.60,10.14
1195,2026-04-15T14:19:55Z,38.363275,-89.836525,40.35,190.35,305.99,-0.79,1.46,-44.94,10.19
1196,2026-04-15T14:19:56Z,38.363343,-89.836616,40.90,190.90,305.99,1.09,2.16,-45.65,10.56
1197,2026-04-15T14:19:57Z,38.363403,-89.836720,40.04,190.04,305.99,-2.86,-1.94,-45.44,9.75
1198,2026-04-15T14:19:58Z,38.363444,-89.836803,40.47,190.47,305.99,-1.39,2.04,-43.79,9.87
1199,2026-04-15T14:19:59Z,38.363491,-89.836910,39.45,189.45,305.99,0.11,1.80,-44.93,9.79
1200,2026-04-15T14:20:00Z,38.363548,-89.836980,39.41,189.41,305.99,2.28,0.79,-43.45,10.45
1201,2026-04-15T14:20:01Z,38.363596,-89.837077,40.68,190.68,305.99,-0.92,2.67,-45.15,9.93
1202,2026-04-15T14:20:02Z,38.363644,-89.837170,38.93,188.93,305.99,2.02,-1.87,-45.67,10.42
1203,2026-04-15T14:20:03Z,38.363721,-89.837252,39.83,189.83,305.99,0.60,2.13,-44.23,9.93
1204,2026-04-15T14:20:04Z,38.363762,-89.837358,40.77,190.77,305.99,-1.65,-0.58,-43.20,10.23
1205,2026-04-15T14:20:05Z,38.363794,-89.837461,40.27,190.27,305.99,-1.70,-5.26,-45.33,9.94
1206,2026-04-15T14:20:06Z,38.363873,-89.837553,39.43,189.43,305.99,2.10,-1.32,-45.35,10.31
1207,2026-04-15T14:20:07Z,38.363902,-89.837634,39.63,189.63,305.99,-3.67,1.37,-46.85,9.93
1208,2026-04-15T14:20:08Z,38.363956,-89.837730,38.99,188.99,305.99,-1.42,-2.76,-45.71,9.35
1209,2026-04-15T14:20:09Z,38.364020,-89.837800,40.43,190.43,305.99,-0.32,-1.30,-44.54,9.02
1210,2026-04-15T14:20:10Z,38.364071,-89.837909,40.33,190.33,305.99,-2.48,-0.62,-44.38,9.84
1211,2026-04-15T14:20:11Z,38.364132,-89.838007,40.33,190.33,305.99,-1.94,0.26,-44.17,9.96
1212,2026-04-15T14:20:12Z,38.364192,-89.838105,40.06,190.06,305.99,-2.02,0.48,-45.94,9.90
1213,2026-04-15T14:20:13Z,38.364233,-89.838199,39.70,189.70,305.99,0.12,0.74,-45.41,9.98
1214,2026-04-15T14:20:14Z,38.364283,-89.838280,39.79,189.79,305.99,-0.86,-0.08,-44.18,10.01
1215,2026-04-15T14:20:15Z,38.364346,-89.838367,40.61,190.61,305.99,1.49,-0.48,-43.99,10.06
1216,2026-04-15T14:20:16Z,38.364398,-89.838450,40.42,190.42,305.99,0.47,-0.75,-45.65,10.27
1217,2026-04-15T14:20:17Z,38.364452,-89.838577,40.78,190.78,305.99,0.92,1.45,-44.75,10.08
1218,2026-04-15T14:20:18Z,38.364496,-89.838680,40.18,190.18,305.99,-2.20,0.29,-45.10,10.23
1219,2026-04-15T14:20:19Z,38.364559,-89.838767,39.72,189.72,305.99,-1.30,0.28,-47.06,9.92
1220,2026-04-15T14:20:20Z,38.364582,-89.838841,40.27,190.27,305.99,0.55,0.46,-44.42,9.67
1221,2026-04-15T14:20:21Z,38.364656,-89.838953,40.00,190.00,305.99,2.25,-2.25,-42.71,10.05
1222,2026-04-15T14:20:22Z,38.364708,-89.839038,39.86,189.86,305.99,0.08,-1.13,-44.31,10.45
1223,2026-04-15T14:20:23Z,38.364770,-89.839119,40.85,190.85,305.99,-3.63,0.05,-43.15,10.84
1224,2026-04-15T14:20:24Z,38.364819,-89.839195,40.29,190.29,305.99,-0.95,-0.01,-43.66,9.42
1225,2026-04-15T14:20:25Z,38.364866,-89.839310,39.73,189.73,305.99,0.31,3.44,-45.14,10.08
1226,2026-04-15T14:20:26Z,38.364909,-89.839390,40.14,190.14,305.99,-1.07,0.71,-45.49,10.07
1227,2026-04-15T14:20:27Z,38.364968,-89.839497,40.49,190.49,305.99,-0.13,-0.40,-44.25,9.43
1228,2026-04-15T14:20:28Z,38.365024,-89.839572,39.62,189.62,305.99,0.41,0.13,-43.44,10.17
1229,2026-04-15T14:20:29Z,38.365083,-89.839673,40.55,190.55,305.99,-0.38,1.45,-42.77,10.15
1230,2026-04-15T14:20:30Z,38.365126,-89.839761,40.07,190.07,305.99,-2.83,-0.95,-45.80,10.04
1231,2026-04-15T14:20:31Z,38.365197,-89.839874,40.66,190.66,305.99,-0.26,-0.60,-45.56,9.62
1232,2026-04-15T14:20:32Z,38.365223,-89.839938,40.56,190.56,305.99,1.45,1.37,-43.76,10.48
1233,2026-04-15T14:20:33Z,38.365283,-89.840040,40.73,190.73,305.99,-0.27,-1.32,-45.26,10.14
1234,2026-04-15T14:20:34Z,38.365338,-89.840174,40.24,190.24,305.99,0.94,0.27,-45.72,10.61
1235,2026-04-15T14:20:35Z,38.365393,-89.840216,39.32,189.32,305.99,-2.25,1.29,-45.67,10.91
1236,2026-04-15T14:20:36Z,38.365444,-89.840350,40.47,190.47,305.99,1.61,-0.74,-43.66,10.17
1237,2026-04-15T14:20:37Z,38.365503,-89.840420,39.75,189.75,305.99,0.55,0.64,-46.48,10.50
1238,2026-04-15T14:20:38Z,38.365553,-89.840522,39.60,189.60,305.99,0.89,-0.16,-45.00,9.26
1239,2026-04-15T14:20:39Z,38.365598,-89.840602,39.50,189.50,305.99,0.95,0.56,-44.41,9.97
1240,2026-04-15T14:20:40Z,38.365654,-89.840719,40.14,190.14,305.99,-0.48,-1.77,-45.23,9.57
1241,2026-04-15T14:20:41Z,38.365719,-89.840793,39.39,189.39,305.99,0.40,0.03,-44.72,10.06
1242,2026-04-15T14:20:42Z,38.365777,-89.840863,40.36,190.36,305.99,0.54,-2.08,-44.99,9.86
1243,2026-04-15T14:20:43Z,38.365835,-89.840976,39.99,189.99,305.99,1.67,-0.43,-44.69,9.69
1244,2026-04-15T14:20:44Z,38.365868,-89.841082,39.91,189.91,305.99,-1.02,-0.86,-43.28,9.60
1245,2026-04-15T14:20:45Z,38.365930,-89.841157,39.69,189.69,305.99,-0.20,1.83,-45.22,10.24
1246,2026-04-15T14:20:46Z,38.365992,-89.841256,40.05,190.05,305.99,-0.04,-1.47,-46.15,9.81
1247,2026-04-15T14:20:47Z,38.366015,-89.841356,39.53,189.53,305.99,-0.97,-0.23,-43.69,10.12
1248,2026-04-15T14:20:48Z,38.366088,-89.841457,40.20,190.20,305.99,-0.21,-1.42,-44.64,10.24
1249,2026-04-15T14:20:49Z,38.366133,-89.841529,40.29,190.29,305.99,-0.74,-2.42,-44.90,10.17
1250,2026-04-15T14:20:50Z,38.366187,-89.841626,40.16,190.16,305.99,-1.62,1.27,-44.65,10.21
1251,2026-04-15T14:20:51Z,38.366243,-89.841717,41.09,191.09,305.99,-0.13,-2.38,-45.27,10.18
1252,2026-04-15T14:20:52Z,38.366298,-89.841825,39.93,189.93,305.99,1.18,-2.26,-45.18,10.06
1253,2026-04-15T14:20:53Z,38.366345,-89.841903,40.21,190.21,305.99,1.65,3.89,-44.78,10.35
1254,2026-04-15T14:20:54Z,38.366404,-89.841997,39.96,189.96,305.99,-0.27,-0.97,-46.28,9.64
1255,2026-04-15T14:20:55Z,38.366454,-89.842095,40.10,190.10,305.99,0.76,2.16,-44.47,9.89
1256,2026-04-15T14:20:56Z,38.366502,-89.842186,40.11,190.11,305.99,-0.52,1.72,-44.71,9.83
1257,2026-04-15T14:20:57Z,38.366554,-89.842272,39.94,189.94,305.99,0.37,-0.60,-45.59,9.80
1258,2026-04-15T14:20:58Z,38.366617,-89.842375,40.69,190.69,305.99,0.70,0.59,-44.64,9.51
1259,2026-04-15T14:20:59Z,38.366666,-89.842449,39.87,189.87,305.99,-0.50,2.99,-46.04,9.85
1260,2026-04-15T14:21:00Z,38.366726,-89.842562,40.27,190.27,305.99,-1.83,-1.33,-44.13,10.44
1261,2026-04-15T14:21:01Z,38.366780,-89.842652,40.87,190.87,305.99,0.57,1.91,-45.74,9.89
1262,2026-04-15T14:21:02Z,38.366837,-89.842747,39.95,189.95,305.99,3.49,0.05,-44.13,9.85
1263,2026-04-15T14:21:03Z,38.366886,-89.842836,40.45,190.45,305.99,-2.59,-0.55,-44.95,9.87
1264,2026-04-15T14:21:04Z,38.366908,-89.842938,39.96,189.96,305.99,0.95,-0.03,-45.66,10.17
1265,2026-04-15T14:21:05Z,38.366986,-89.843032,40.35,190.35,305.99,1.37,-1.35,-43.44,9.39
1266,2026-04-15T14:21:06Z,38.367030,-89.843117,39.49,189.49,305.99,-1.81,-0.39,-44.57,10.23
1267,2026-04-15T14:21:07Z,38.367079,-89.843213,39.75,189.75,305.99,-1.08,-0.03,-46.56,9.46
1268,2026-04-15T14:21:08Z,38.367140,-89.843294,40.09,190.09,305.99,-3.52,-1.35,-44.69,10.00
1269,2026-04-15T14:21:09Z,38.367191,-89.843401,40.79,190.79,305.99,-2.06,-0.23,-44.46,10.50
1270,2026-04-15T14:21:10Z,38.367260,-89.843505,40.32,190.32,305.99,0.24,-0.45,-43.34,9.84
1271,2026-04-15T14:21:11Z,38.367316,-89.843577,39.53,189.53,305.99,0.64,-1.61,-43.88,11.02
1272,2026-04-15T14:21:12Z,38.367349,-89.843670,40.53,190.53,305.99,1.40,0.27,-44.65,9.31
1273,2026-04-15T14:21:13Z,38.367405,-89.843778,39.61,189.61,305.99,0.77,-0.10,-46.66,10.15
1274,2026-04-15T14:21:14Z,38.367454,-89.843861,39.61,189.61,305.99,0.45,-2.27,-45.13,10.19
1275,2026-04-15T14:21:15Z,38.367515,-89.843943,39.91,189.91,305.99,-1.77,2.83,-44.87,10.00
1276,2026-04-15T14:21:16Z,38.367554,-89.844059,39.11,189.11,305.99,1.55,-0.86,-45.27,9.75
1277,2026-04-15T14:21:17Z,38.367606,-89.844113,41.12,191.12,305.99,-0.56,0.73,-44.51,8.91
1278,2026-04-15T14:21:18Z,38.367663,-89.844229,40.33,190.33,305.99,-2.68,-1.05,-44.54,10.61
1279,2026-04-15T14:21:19Z,38.367712,-89.844322,40.66,190.66,305.99,-0.80,0.71,-46.36,10.11
1280,2026-04-15T14:21:20Z,38.367775,-89.844404,40.60,190.60,305.99,0.20,-0.29,-45.25,10.26
1281,2026-04-15T14:21:21Z,38.367837,-89.844487,40.27,190.27,305.99,-1.29,-2.03,-45.46,10.01
1282,2026-04-15T14:21:22Z,38.367886,-89.844593,40.64,190.64,305.99,-2.44,-1.03,-44.17,9.92
1283,2026-04-15T14:21:23Z,38.367934,-89.844686,39.98,189.98,305.99,0.96,-0.79,-44.61,9.80
1284,2026-04-15T14:21:24Z,38.367985,-89.844798,40.77,190.77,305.99,1.26,0.88,-45.02,9.90
1285,2026-04-15T14:21:25Z,38.368034,-89.844871,39.73,189.73,305.99,-0.77,-2.51,-46.01,9.66
1286,2026-04-15T14:21:26Z,38.368089,-89.844959,38.99,188.99,305.99,1.99,1.32,-43.64,10.19
1287,2026-04-15T14:21:27Z,38.368133,-89.845070,39.29,189.29,305.99,3.27,-2.41,-45.17,10.55
1288,2026-04-15T14:21:28Z,38.368184,-89.845173,39.52,189.52,305.99,-0.75,1.20,-44.34,10.59
1289,2026-04-15T14:21:29Z,38.368242,-89.845229,39.45,189.45,305.99,0.67,-0.46,-45.25,9.79
1290,2026-04-15T14:21:30Z,38.368309,-89.845324,39.10,189.10,305.99,1.89,2.37,-47.52,10.01
1291,2026-04-15T14:21:31Z,38.368348,-89.845429,39.79,189.79,305.99,0.73,0.81,-45.24,10.29
1292,2026-04-15T14:21:32Z,38.368406,-89.845512,40.27,190.27,305.99,0.16,-1.15,-45.76,10.13
1293,2026-04-15T14:21:33Z,38.368462,-89.845603,39.49,189.49,305.99,0.60,-0.39,-45.12,10.13
1294,2026-04-15T14:21:34Z,38.368519,-89.845717,40.69,190.69,305.99,0.99,1.04,-43.62,9.30
1295,2026-04-15T14:21:35Z,38.368548,-89.845813,40.54,190.54,305.99,-0.04,1.61,-46.07,9.69
1296,2026-04-15T14:21:36Z,38.368610,-89.845905,39.98,189.98,305.99,0.08,-0.17,-44.50,9.70
1297,2026-04-15T14:21:37Z,38.368666,-89.845980,40.42,190.42,305.99,0.66,-0.65,-44.90,10.36
1298,2026-04-15T14:21:38Z,38.368712,-89.846076,40.45,190.45,305.99,2.09,1.25,-43.04,9.74
1299,2026-04-15T14:21:39Z,38.368768,-89.846171,39.67,189.67,305.99,1.15,1.73,-45.03,9.83
1300,2026-04-15T14:21:40Z,38.368828,-89.846277,39.98,189.98,305.99,0.94,1.40,-45.56,10.11
1301,2026-04-15T14:21:41Z,38.368877,-89.846343,40.13,190.13,305.99,2.41,-1.03,-44.19,9.31
1302,2026-04-15T14:21:42Z,38.368933,-89.846450,40.83,190.83,305.99,-0.48,-1.09,-45.27,9.27
1303,2026-04-15T14:21:43Z,38.368986,-89.846533,40.21,190.21,305.99,2.26,1.26,-45.88,9.81
1304,2026-04-15T14:21:44Z,38.369039,-89.846644,40.11,190.11,305.99,1.12,-0.80,-44.99,9.85
1305,2026-04-15T14:21:45Z,38.369089,-89.846736,40.42,190.42,305.99,0.35,1.23,-43.69,9.40
1306,2026-04-15T14:21:46Z,38.369139,-89.846808,39.95,189.95,305.99,0.42,-1.98,-43.69,10.04
1307,2026-04-15T14:21:47Z,38.369207,-89.846922,39.70,189.70,305.99,-0.30,-0.11,-46.63,10.94
1308,2026-04-15T14:21:48Z,38.369251,-89.847002,39.73,189.73,305.99,0.48,-0.55,-44.00,10.06
1309,2026-04-15T14:21:49Z,38.369304,-89.847101,39.99,189.99,305.99,0.87,1.15,-44.22,9.28
1310,2026-04-15T14:21:50Z,38.369363,-89.847194,40.27,190.27,305.99,-1.65,0.91,-44.51,11.09
1311,2026-04-15T14:21:51Z,38.369419,-89.847302,41.01,191.01,305.99,-0.35,2.74,-44.83,10.52
1312,2026-04-15T14:21:52Z,38.369484,-89.847376,38.99,188.99,305.99,-0.68,-2.06,-45.99,9.99
1313,2026-04-15T14:21:53Z,38.369520,-89.847480,40.50,190.50,305.99,-0.37,0.71,-44.59,9.33
1314,2026-04-15T14:21:54Z,38.369565,-89.847561,39.48,189.48,305.99,-2.13,1.96,-45.40,9.72
1315,2026-04-15T14:21:55Z,38.369614,-89.847661,40.68,190.68,305.99,-1.34,2.72,-45.05,10.70
1316,2026-04-15T14:21:56Z,38.369686,-89.847740,39.62,189.62,305.99,-2.50,0.06,-44.59,9.73
1317,2026-04-15T14:21:57Z,38.369727,-89.847857,40.23,190.23,305.99,0.25,-0.94,-44.66,10.32
1318,2026-04-15T14:21:58Z,38.369773,-89.847932,40.19,190.19,305.99,2.79,2.77,-44.11,10.42
1319,2026-04-15T14:21:59Z,38.369830,-89.848021,39.30,189.30,305.99,-0.19,-0.75,-44.50,10.00
1320,2026-04-15T14:22:00Z,38.369884,-89.848098,39.91,189.91,305.99,0.43,-1.49,-44.89,10.76
1321,2026-04-15T14:22:01Z,38.369960,-89.848216,40.05,190.05,305.99,1.19,1.13,-46.69,10.22
1322,2026-04-15T14:22:02Z,38.369987,-89.848313,41.52,191.52,305.99,0.21,4.04,-44.49,9.68
1323,2026-04-15T14:22:03Z,38.370058,-89.848390,39.21,189.21,305.99,-0.37,-2.71,-47.08,9.81
1324,2026-04-15T14:22:04Z,38.370108,-89.848471,39.47,189.47,305.99,2.19,1.58,-46.41,9.95
1325,2026-04-15T14:22:05Z,38.370151,-89.848581,39.06,189.06,305.99,-0.84,-3.46,-45.80,9.78
1326,2026-04-15T14:22:06Z,38.370206,-89.848673,39.35,189.35,305.99,-0.30,-0.20,-45.59,10.22
1327,2026-04-15T14:22:07Z,38.370238,-89.848761,40.23,190.23,305.99,-0.79,-2.03,-44.59,9.99
1328,2026-04-15T14:22:08Z,38.370306,-89.848857,40.34,190.34,305.99,-1.10,-0.25,-44.67,9.80
1329,2026-04-15T14:22:09Z,38.370348,-89.848954,39.27,189.27,305.99,3.46,-1.49,-46.02,9.85
1330,2026-04-15T14:22:10Z,38.370412,-89.849052,39.35,189.35,305.99,0.96,0.76,-44.65,10.14
1331,2026-04-15T14:22:11Z,38.370466,-89.849153,40.02,190.02,305.99,-1.27,-0.32,-44.99,10.21
1332,2026-04-15T14:22:12Z,38.370542,-89.849222,40.68,190.68,305.99,-0.92,0.92,-43.48,10.28
1333,2026-04-15T14:22:13Z,38.370566,-89.849327,40.06,190.06,305.99,1.75,-0.30,-45.16,10.22
1334,2026-04-15T14:22:14Z,38.370656,-89.849426,39.31,189.31,305.99,-0.84,-0.25,-45.12,10.06
1335,2026-04-15T14:22:15Z,38.370660,-89.849513,40.11,190.11,305.99,0.26,1.73,-43.36,10.47
1336,2026-04-15T14:22:16Z,38.370738,-89.849601,39.84,189.84,305.99,-0.50,-3.52,-45.13,10.25
1337,2026-04-15T14:22:17Z,38.370796,-89.849689,39.87,189.87,305.99,-0.40,-0.05,-46.17,9.68
1338,2026-04-15T14:22:18Z,38.370830,-89.849793,40.11,190.11,305.99,-1.21,-2.89,-45.19,10.23
1339,2026-04-15T14:22:19Z,38.370900,-89.849902,39.57,189.57,305.99,2.47,1.66,-45.33,9.73
1340,2026-04-15T14:22:20Z,38.370951,-89.849986,39.98,189.98,305.99,-1.47,-1.43,-46.17,9.26
1341,2026-04-15T14:22:21Z,38.371002,-89.850082,40.50,190.50,305.99,0.36,1.75,-44.75,10.22
1342,2026-04-15T14:22:22Z,38.371044,-89.850168,40.33,190.33,305.99,1.36,-0.30,-44.38,9.49
1343,2026-04-15T14:22:23Z,38.371104,-89.850265,40.79,190.79,305.99,0.45,-0.80,-45.80,9.90
1344,2026-04-15T14:22:24Z,38.371157,-89.850355,39.97,189.97,305.99,-0.80,1.48,-44.40,10.05
1345,2026-04-15T14:22:25Z,38.371190,-89.850452,39.81,189.81,305.99,-1.10,0.97,-44.51,9.61
1346,2026-04-15T14:22:26Z,38.371247,-89.850549,40.13,190.13,305.99,1.23,-0.98,-44.97,9.88
1347,2026-04-15T14:22:27Z,38.371306,-89.850631,40.30,190.30,305.99,-1.67,1.57,-45.06,10.15
1348,2026-04-15T14:22:28Z,38.371371,-89.850715,39.77,189.77,305.99,-1.09,-0.57,-46.22,10.35
1349,2026-04-15T14:22:29Z,38.371406,-89.850788,39.92,189.92,305.99,2.81,-2.61,-43.78,9.84
1350,2026-04-15T14:22:30Z,38.371475,-89.850907,39.88,189.88,305.99,2.23,1.52,-45.13,9.88
1351,2026-04-15T14:22:31Z,38.371519,-89.850998,39.49,189.49,305.99,-0.45,-1.14,-45.65,9.67
1352,2026-04-15T14:22:32Z,38.371575,-89.851103,40.76,190.76,305.99,1.05,1.00,-45.18,9.15
1353,2026-04-15T14:22:33Z,38.371630,-89.851183,40.02,190.02,305.99,0.81,-0.61,-45.99,10.28
1354,2026-04-15T14:22:34Z,38.371687,-89.851270,40.39,190.39,305.99,3.71,-2.60,-43.16,9.78
1355,2026-04-15T14:22:35Z,38.371730,-89.851371,40.87,190.87,305.99,2.33,1.19,-44.59,10.74
1356,2026-04-15T14:22:36Z,38.371777,-89.851476,39.96,189.96,305.99,1.08,1.27,-43.60,10.24
1357,2026-04-15T14:22:37Z,38.371855,-89.851555,38.95,188.95,305.99,-0.33,-0.72,-44.83,10.40
1358,2026-04-15T14:22:38Z,38.371884,-89.851651,39.28,189.28,305.99,-1.06,2.19,-44.88,9.07
1359,2026-04-15T14:22:39Z,38.371955,-89.851742,40.20,190.20,305.99,-1.10,-1.32,-46.37,9.24
1360,2026-04-15T14:22:40Z,38.372002,-89.851830,40.17,190.17,305.99,1.04,0.09,-44.73,9.98
1361,2026-04-15T14:22:41Z,38.372049,-89.851921,40.21,190.21,305.99,-0.99,1.60,-46.31,9.59
1362,2026-04-15T14:22:42Z,38.372103,-89.852008,40.34,190.34,305.99,0.90,-0.54,-46.78,10.39
1363,2026-04-15T14:22:43Z,38.372178,-89.852103,39.56,189.56,305.99,-0.95,-0.16,-44.41,10.05
1364,2026-04-15T14:22:44Z,38.372206,-89.852184,39.83,189.83,305.98,1.77,-1.74,-44.87,9.82
1365,2026-04-15T14:22:45Z,38.372284,-89.852297,40.11,190.11,305.98,-1.40,-0.34,-42.72,9.77
1366,2026-04-15T14:22:46Z,38.372327,-89.852385,40.35,190.35,305.98,-0.50,-0.02,-45.06,10.38
1367,2026-04-15T14:22:47Z,38.372375,-89.852495,39.35,189.35,305.98,0.59,-1.65,-44.23,9.70
1368,2026-04-15T14:22:48Z,38.372414,-89.852579,39.31,189.31,305.98,-2.30,-3.01,-44.94,10.25
1369,2026-04-15T14:22:49Z,38.372480,-89.852661,40.09,190.09,305.98,0.28,0.31,-43.62,10.17
1370,2026-04-15T14:22:50Z,38.372528,-89.852773,40.65,190.65,305.98,0.86,-0.81,-44.52,10.39
1371,2026-04-15T14:22:51Z,38.372598,-89.852860,40.34,190.34,305.98,-1.39,1.47,-44.34,9.46
1372,2026-04-15T14:22:52Z,38.372632,-89.852960,39.63,189.63,305.98,0.09,1.30,-44.42,10.82
1373,2026-04-15T14:22:53Z,38.372691,-89.853035,39.84,189.84,305.98,0.14,-0.47,-44.46,10.45
1374,2026-04-15T14:22:54Z,38.372741,-89.853129,39.58,189.58,305.98,-3.29,-2.21,-46.00,9.29
1375,2026-04-15T14:22:55Z,38.372789,-89.853226,40.24,190.24,305.98,-1.76,2.84,-45.11,10.22
1376,2026-04-15T14:22:56Z,38.372841,-89.853320,40.13,190.13,305.98,-0.82,2.31,-46.56,10.14
1377,2026-04-15T14:22:57Z,38.372904,-89.853403,39.98,189.98,305.98,0.12,1.39,-44.92,9.62
1378,2026-04-15T14:22:58Z,38.372948,-89.853528,40.15,190.15,305.98,1.65,-1.16,-43.84,9.22
1379,2026-04-15T14:22:59Z,38.373014,-89.853598,39.90,189.90,305.98,-0.40,-0.45,-45.47,10.78
1380,2026-04-15T14:23:00Z,38.373051,-89.853690,39.92,189.92,305.98,-1.57,1.91,-44.14,8.93
1381,2026-04-15T14:23:01Z,38.373132,-89.853802,39.01,189.01,305.98,-1.58,1.32,-45.65,10.43
1382,2026-04-15T14:23:02Z,38.373174,-89.853880,39.93,189.93,305.98,1.14,-0.97,-47.77,10.60
1383,2026-04-15T14:23:03Z,38.373231,-89.853970,40.13,190.13,305.98,-0.17,-1.22,-45.69,9.64
1384,2026-04-15T14:23:04Z,38.373247,-89.854053,40.11,190.11,305.98,1.73,-0.34,-45.44,9.68
1385,2026-04-15T14:23:05Z,38.373313,-89.854137,41.06,191.06,305.98,-1.56,-0.41,-44.22,9.58
1386,2026-04-15T14:23:06Z,38.373376,-89.854249,40.39,190.39,305.98,-0.41,-0.27,-45.36,10.08
1387,2026-04-15T14:23:07Z,38.373437,-89.854340,39.98,189.98,305.98,1.39,-0.62,-43.06,10.00
1388,2026-04-15T14:23:08Z,38.373473,-89.854450,40.12,190.12,305.98,-0.64,4.93,-44.56,10.14
1389,2026-04-15T14:23:09Z,38.373545,-89.854519,40.17,190.17,305.98,0.24,0.81,-46.32,9.63
1390,2026-04-15T14:23:10Z,38.373566,-89.854605,40.32,190.32,305.98,-0.42,1.23,-46.39,10.18
1391,2026-04-15T14:23:11Z,38.373634,-89.854718,40.59,190.59,305.98,-0.91,1.25,-44.04,9.89
1392,2026-04-15T14:23:12Z,38.373691,-89.854800,39.36,189.36,305.98,-1.40,-0.41,-44.24,9.77
1393,2026-04-15T14:23:13Z,38.373738,-89.854889,40.41,190.41,305.98,3.23,-0.39,-46.09,9.64
1394,2026-04-15T14:23:14Z,38.373789,-89.854985,39.90,189.90,305.98,-3.51,-1.36,-46.48,10.05
1395,2026-04-15T14:23:15Z,38.373858,-89.855090,39.72,189.72,305.98,1.80,1.31,-44.10,10.02
1396,2026-04-15T14:23:16Z,38.373897,-89.855179,40.02,190.02,305.98,-0.13,0.09,-44.28,9.60
1397,2026-04-15T14:23:17Z,38.373939,-89.855272,40.04,190.04,305.98,0.95,-0.80,-45.73,10.71
1398,2026-04-15T14:23:18Z,38.374015,-89.855356,39.55,189.55,305.98,2.29,0.92,-45.75,10.04
1399,2026-04-15T14:23:19Z,38.374049,-89.855447,40.11,190.11,305.98,1.94,-1.07,-44.98,10.41
1400,2026-04-15T14:23:20Z,38.374107,-89.855567,39.86,189.86,305.98,0.17,-0.01,-46.52,10.33
1401,2026-04-15T14:23:21Z,38.374169,-89.855640,40.00,190.00,305.98,-0.46,0.83,-44.61,9.84
1402,2026-04-15T14:23:22Z,38.374204,-89.855729,39.84,189.84,305.98,1.10,1.06,-43.16,10.05
1403,2026-04-15T14:23:23Z,38.374272,-89.855817,39.47,189.47,305.98,-2.04,1.32,-46.07,10.26
1404,2026-04-15T14:23:24Z,38.374315,-89.855911,40.37,190.37,305.98,-0.50,-0.77,-45.07,10.68
1405,2026-04-15T14:23:25Z,38.374368,-89.856020,40.06,190.06,305.98,-3.29,-2.22,-44.93,9.50
1406,2026-04-15T14:23:26Z,38.374421,-89.856093,40.41,190.41,305.98,-0.32,0.16,-46.24,10.26
1407,2026-04-15T14:23:27Z,38.374488,-89.856187,40.03,190.03,305.98,-2.51,-0.32,-45.20,9.48
1408,2026-04-15T14:23:28Z,38.374557,-89.856306,39.21,189.21,305.98,-0.71,4.18,-46.23,10.13
1409,2026-04-15T14:23:29Z,38.374604,-89.856393,39.99,189.99,305.98,-1.44,2.02,-44.44,9.89
1410,2026-04-15T14:23:30Z,38.374635,-89.856460,39.58,189.58,305.98,0.28,-1.18,-44.93,10.54
1411,2026-04-15T14:23:31Z,38.374688,-89.856588,40.69,190.69,305.98,-1.15,-2.17,-44.74,9.76
1412,2026-04-15T14:23:32Z,38.374731,-89.856673,40.10,190.10,305.98,0.91,0.96,-44.11,9.52
1413,2026-04-15T14:23:33Z,38.374799,-89.856762,39.66,189.66,305.98,0.82,0.37,-44.62,10.75
1414,2026-04-15T14:23:34Z,38.374871,-89.856830,39.16,189.16,305.98,2.71,-0.32,-45.08,10.10
1415,2026-04-15T14:23:35Z,38.374901,-89.856934,39.82,189.82,305.98,-1.58,-0.48,-44.82,10.52
1416,2026-04-15T14:23:36Z,38.374957,-89.857036,40.11,190.11,305.98,0.17,-2.04,-43.78,9.87
1417,2026-04-15T14:23:37Z,38.374996,-89.857133,40.70,190.70,305.98,3.13,-0.90,-45.30,9.14
1418,2026-04-15T14:23:38Z,38.375066,-89.857205,39.92,189.92,305.98,1.44,2.34,-44.76,10.26
1419,2026-04-15T14:23:39Z,38.375113,-89.857325,39.65,189.65,305.98,-0.88,1.17,-46.97,9.87
1420,2026-04-15T14:23:40Z,38.375166,-89.857394,39.81,189.81,305.98,0.96,2.23,-43.78,9.96
1421,2026-04-15T14:23:41Z,38.375218,-89.857518,40.02,190.02,305.98,-0.73,-1.25,-43.89,9.59
1422,2026-04-15T14:23:42Z,38.375273,-89.857591,40.48,190.48,305.98,-0.41,0.40,-43.46,10.17
1423,2026-04-15T14:23:43Z,38.375338,-89.857684,40.24,190.24,305.98,2.02,-0.52,-44.38,10.07
1424,2026-04-15T14:23:44Z,38.375402,-89.857784,39.99,189.99,305.98,2.77,1.26,-44.61,10.62
1425,2026-04-15T14:23:45Z,38.375435,-89.857887,39.55,189.55,305.98,-0.73,-0.41,-44.80,10.43
1426,2026-04-15T14:23:46Z,38.375487,-89.857966,38.90,188.90,305.98,-0.03,0.37,-45.41,10.16
1427,2026-04-15T14:23:47Z,38.375547,-89.858063,40.73,190.73,305.98,1.45,-0.34,-47.26,10.32
